|Mon Jan 19 13:23:30 +0000 2015|;|0|;|a ufs ta divando no sisu com mais de 105 opções de cursos|
|Mon Jan 19 13:23:30 +0000 2015|;|0|;|acabei minha inscrição no sisu seja o que deus quiser 🙏🍀|
|Mon Jan 19 13:23:29 +0000 2015|;|0|;|amigos sofrendo com sisu e eu por sono|
|Mon Jan 19 13:23:28 +0000 2015|;|0|;|no momento vendo a classificação do sisu URL|
|Mon Jan 19 13:23:28 +0000 2015|;|0|;|inscrições pro sisu meu jesus vo me inscrever d noite junto com minja irma|
|Mon Jan 19 13:23:24 +0000 2015|;|0|;|minha mãe inventa de viajar na semana do sisu adivinha quem tá perdida não vou me adaptar não sei o que quero cadê a paz|
|Mon Jan 19 13:23:23 +0000 2015|;|0|;|AT_USER só se inscreveu no sisu mesmo|
|Mon Jan 19 13:23:21 +0000 2015|;|0|;|sobre o sisu queria ser negra|
|Mon Jan 19 13:23:20 +0000 2015|;|0|;|pronto  já fiz minha inscrição pro sisu |
|Mon Jan 19 13:23:14 +0000 2015|;|0|;|inscrições feitas no sisu duas modalidades de cursos escolhidas boa sorte pra mim e pra todos que já fizeram inscrições )|
|Mon Jan 19 13:23:08 +0000 2015|;|0|;|fiz minha inscrição do sisu agr é esperar deus me abençoe|
|Mon Jan 19 13:23:07 +0000 2015|;|1|;|sou a única que no fundo não entendeu de verdade como funciona o sisu|
|Mon Jan 19 13:23:07 +0000 2015|;|0|;|só acho mancada arquitetura ser um dos únicos cursos da ufpr que não tem vaga pelo sisu|
|Mon Jan 19 13:23:07 +0000 2015|;|0|;|vou lá me inscrever no sisu se eu passar deus é pai|
|Mon Jan 19 13:23:06 +0000 2015|;|0|;|fui ver o curso pelo sisu e não tem aqui em sp fiquei meia assim porque ainda não decidi se é aqui que eu quero ou não|
|Mon Jan 19 13:23:06 +0000 2015|;|0|;|inscrições para as 205 mil vagas do sisu 2015 começam nesta segunda - piaui em pauta URL via AT_USER|
|Mon Jan 19 13:23:04 +0000 2015|;|0|;|cronograma esta edição do sisu contará com 1 (uma) única chamada regular e a lista de espera fique atento ao URL|
|Mon Jan 19 13:23:03 +0000 2015|;|28|;|rt AT_USER sei nem porque me inscrevi depois dessa vergonha acho que a minha nota conseguiu superar o 7x1 no quesito humilhação si…|
|Mon Jan 19 13:23:03 +0000 2015|;|0|;|hoje eu acordei bem disposto pra terminar o terceiro conto do ano ler o livro novo ver sopranos aí eu lembrei que o negócio do sisu é hoje|
|Mon Jan 19 13:23:02 +0000 2015|;|0|;|eike indecisão pra escolher uma universidade que ofereça o curso de direito no sisu|
|Mon Jan 19 13:23:00 +0000 2015|;|0|;|inscrito no sisu fé em deus|
|Mon Jan 19 13:22:54 +0000 2015|;|0|;|fiz minha inscrição no sisu escolhi psicologia e coloquei ufc e ufpb só acho que não passo hdghfgfgdfg|
|Mon Jan 19 13:22:53 +0000 2015|;|0|;|está aberto o período de inscrições pelo sisu leia em nosso site as informações sobre a seleção e as vagas da ufs URL|
|Mon Jan 19 13:22:52 +0000 2015|;|2|;|rt AT_USER abriu as inscrições p sisu mais conhecido como jogos vorazes se preparem kk|
|Mon Jan 19 13:22:49 +0000 2015|;|0|;|tirar nota cu no enem e sonhar com o sisu  👌|
|Mon Jan 19 13:22:48 +0000 2015|;|0|;|posso me inscrever no sisu até dia 22 né|
|Mon Jan 19 13:22:47 +0000 2015|;|0|;|procurei o curso de youtuber no sisu e não encontrei |
|Mon Jan 19 13:22:43 +0000 2015|;|0|;|já fiz a minha sisu seja o que deus quiser 🙌🙌|
|Mon Jan 19 13:22:40 +0000 2015|;|0|;|o que é sisu mesmo|
|Mon Jan 19 13:22:32 +0000 2015|;|0|;|caraca hoje abre o sisu esqueci 😱|
|Mon Jan 19 13:22:30 +0000 2015|;|0|;|ainda tenho que ver a parada do sisu 😭|
|Mon Jan 19 13:22:25 +0000 2015|;|0|;|minha mae ta loca quer q eu coloco tudo essas engenharia maluca no sisu|
|Mon Jan 19 13:22:24 +0000 2015|;|0|;|AT_USER ah -( eu super te entendo eu tb fui muito mal no enem me inscrevi no sisu só pra ficar mais triste mesmo -( vou ter q|
|Mon Jan 19 13:22:23 +0000 2015|;|0|;|por uma fucking nota eu não consigo sisu tomanocu|
|Mon Jan 19 13:22:20 +0000 2015|;|0|;|me inscrevi no sisu quando não era nem meia- noite |
|Mon Jan 19 13:22:18 +0000 2015|;|0|;|sisu abriu kk seria lindo eu entrando em psicologia pq depender da dilma não vai não|
|Mon Jan 19 13:22:18 +0000 2015|;|0|;|você fica feliz com sua nota do enem até ver que não consegue nada no sisu|
|Mon Jan 19 13:22:14 +0000 2015|;|0|;|me ajuda não sei o que colocar no sisu dskfljsdklfjdkl|
|Mon Jan 19 13:22:11 +0000 2015|;|0|;|tem gente como eu quer fazer o sisu e não pode por conta que esta no ensino médio|
|Mon Jan 19 13:22:08 +0000 2015|;|0|;|sisu ta explodindo minha cabeça|
|Mon Jan 19 13:22:05 +0000 2015|;|1|;|mec pode me pagar que eu tb divulgo sisu|
|Mon Jan 19 13:22:04 +0000 2015|;|0|;|foda se o sisu 👌😤|
|Mon Jan 19 13:22:03 +0000 2015|;|0|;|bom dia cândidomendensesbom dia aos jovens estudantes do brasil inscrições sisu 2015 começam nessa segunda URL|
|Mon Jan 19 13:22:03 +0000 2015|;|1|;|indo fazer a inscrição no sisu mas queria ir me matar|
|Mon Jan 19 13:22:02 +0000 2015|;|0|;|momentos de tensão com sisu kk|
|Mon Jan 19 13:22:00 +0000 2015|;|0|;|acho injusto você não poder se inscrever no sisu com a nota do enem anterior minha nota foi mto boa em 2013 por isso eu ñ fiz em 2014|
|Mon Jan 19 13:21:57 +0000 2015|;|0|;|não quero brincar de sisu 😫|
|Mon Jan 19 13:21:50 +0000 2015|;|1|;|ano passado vc podia se inscrever no sisu mesmo se a sua nota fosse menor do que a média agora eles jogam na sua cara que vc é burro uhauha|
|Mon Jan 19 13:21:48 +0000 2015|;|0|;|me inscrever no sisu e deus vai na frente antes do resultado seja como for eu sigo acreditando — se sentindo tranquilo|
|Mon Jan 19 13:21:42 +0000 2015|;|5|;|coisas que eu já desisti na vida tentar explicar pra minha família como o sisu funciona|
|Mon Jan 19 13:21:37 +0000 2015|;|0|;|fiz minhas inscrições no sisu vai que cola|
|Mon Jan 19 13:21:30 +0000 2015|;|0|;|aquele momento que vc ficar super ansiosa com o sisu mesmo n querendo (totalmente) passar|
|Mon Jan 19 13:21:27 +0000 2015|;|0|;|é fiz minhas inscrições no sisu se for p ser será|
|Mon Jan 19 13:21:21 +0000 2015|;|0|;|AT_USER ah vamos ver né o sisu acaba sendo mais difícil mesmo quem sabe pelo prouni não rola mas estou com um pouco de esperança sim rs|
|Mon Jan 19 13:21:18 +0000 2015|;|0|;|to chorando aqui na duvida qual curso escolher no sisu|
|Mon Jan 19 13:21:13 +0000 2015|;|0|;|ensino superior nove passos para fazer a inscrição no sisu o sistema está aberto para a consulta de vagas URL|
|Mon Jan 19 13:21:13 +0000 2015|;|0|;|bom que o sisu te da uma segunda opção kk flws|
|Mon Jan 19 13:21:06 +0000 2015|;|0|;|atenção estão abertas as inscrições para as vagas do sisu inscrições até o dia 2202 no URL corra e faça logo a sua|
|Mon Jan 19 13:21:05 +0000 2015|;|0|;|só amanhã que o sisu releva as notas de corte 😒|
|Mon Jan 19 13:21:02 +0000 2015|;|0|;|me inscrevendo pro sisu e vcs|
|Mon Jan 19 13:20:59 +0000 2015|;|0|;|to vendo por uma lista e fingindo que minha média alcança essas pq se eu botar no sisu mesmo n passo pra nada|
|Mon Jan 19 13:20:56 +0000 2015|;|0|;|AT_USER o sisu ainda não ta com as notas de corte to me baseando no ano passado mas vou ver todas as opções assim que aparecer ☺️|
|Mon Jan 19 13:20:54 +0000 2015|;|0|;|tem mais de 2 federais que eu gosto com vagas no sisu e eu já tô me sentindo como me sinto na fila do subway escolhendo vegetais|
|Mon Jan 19 13:20:47 +0000 2015|;|0|;|cronograma 19 a 221 período de inscrições estudante pode escolher até dois cursos e mudar até o último dia URL|
|Mon Jan 19 13:20:43 +0000 2015|;|16|;|sisu universidade federal do rock curso cs (cena shoegaze) 25 vagas - período integral|
|Mon Jan 19 13:20:42 +0000 2015|;|0|;|sai do inferno do detran e tô indo pra casa rumo ao inferno pt 2 vulgo site do sisu|
|Mon Jan 19 13:20:41 +0000 2015|;|0|;|bom dia segunda-feira inscrição do sisu feita ai ai|
|Mon Jan 19 13:20:38 +0000 2015|;|0|;|inscrições para o sisu começam nesta segunda - vestibular 2015 URL|
|Mon Jan 19 13:20:36 +0000 2015|;|4|;|só penso em sisu (|
|Mon Jan 19 13:20:34 +0000 2015|;|0|;|sobre o sisu dias melhores virão |
|Mon Jan 19 13:20:33 +0000 2015|;|1|;|rt AT_USER aquele momento que você não tem uma segunda opção para o sisu|
|Mon Jan 19 13:20:29 +0000 2015|;|0|;|tem sisu tem lista de chamada tem milagre tem coragem tem tudo e vai ter vaga sim|
|Mon Jan 19 13:20:22 +0000 2015|;|0|;|inscrições para o sisu começam hoje  agência brasil URL|
|Mon Jan 19 13:20:20 +0000 2015|;|0|;|oba as inscrições para o sisu 2015 já estão abertas saiba mais URL boa sorte a todos URL|
|Mon Jan 19 13:20:18 +0000 2015|;|0|;|só pelo sisu na real|
|Mon Jan 19 13:20:18 +0000 2015|;|0|;|espero que tudo ocorra bem no sisu|
|Mon Jan 19 13:20:16 +0000 2015|;|1|;|rt AT_USER omg eu não sei que faculdade escolher 😨 sisu|
|Mon Jan 19 13:20:16 +0000 2015|;|0|;|caraio hoje eh o sisu corre letícia|
|Mon Jan 19 13:20:10 +0000 2015|;|0|;|já fiz minha inscrição no sisu agr é segurar na mão de deus|
|Mon Jan 19 13:20:05 +0000 2015|;|0|;|sisu fez o enem inscrições para o sisu começam hoje URL|
|Mon Jan 19 13:19:59 +0000 2015|;|0|;|sisu af meu não tem curso de odontologia na cidade de são paulo 😰😿|
|Mon Jan 19 13:19:59 +0000 2015|;|1|;|rt AT_USER inscrição no sisu feita agora é esperar se recusado pelo governo|
|Mon Jan 19 13:19:55 +0000 2015|;|0|;|galera info importante inscrição do sisu já saiu|
|Mon Jan 19 13:19:52 +0000 2015|;|0|;|começou o sisu e junto com ele começou no meu fb o chorume sobre existir cotas|
|Mon Jan 19 13:19:52 +0000 2015|;|0|;|ensino superior começam as inscrições para o sisu as portas de instituições do brasil inteiro se abrem hoje URL|
|Mon Jan 19 13:19:51 +0000 2015|;|0|;|essa semana to tão preocupada com o sisu que nem penso nos crush ainda bem|
|Mon Jan 19 13:19:47 +0000 2015|;|0|;|inscrições para sisu 2015 começam hoje- oportunidade para cursar ensino superior público URL|
|Mon Jan 19 13:19:44 +0000 2015|;|0|;|espero que eu consiga as faculdades pra onde me inscrevi pelo sisu só quero sumir daqui|
|Mon Jan 19 13:19:41 +0000 2015|;|0|;|minha mãe foi na rua com minha tia to esperando ela voltar pra ver a parada do sisu|
|Mon Jan 19 13:19:40 +0000 2015|;|0|;|você que prestou o enem fique atento pois começam hoje as inscrições para as 205 mil vagas do sisu que te dá URL|
|Mon Jan 19 13:19:33 +0000 2015|;|1|;|rt AT_USER rt AT_USER sisu abre hj inscrições pmais de 200 mil vagas em cursos de ensino superiorseleção cnota do enem t…|
|Mon Jan 19 13:19:32 +0000 2015|;|0|;|as inscrições do sisu começaram estou tentando ignorar isso é|
|Mon Jan 19 13:19:32 +0000 2015|;|0|;|oq faz quando o curso que vc quer fazer não está listado no sisu|
|Mon Jan 19 13:19:29 +0000 2015|;|0|;|AT_USER URL é esse|
|Mon Jan 19 13:19:23 +0000 2015|;|0|;|tomara que esse ano o mec não coloque a retardada da manu gavassi pra cantar tô bem tô zen entrei pra faculdade com o enem sisu|
|Mon Jan 19 13:19:22 +0000 2015|;|1|;|rt AT_USER fiquem atentos ao nosso vídeo com orientações para a inscrição no sisu elas serão liberadas amanhã nerddeaaz https…|
|Mon Jan 19 13:19:17 +0000 2015|;|9|;|rt AT_USER começam nesta 2ª as inscrições para o sisu pode participar quem fez o enem 2014 e não zerou a redação URL|
|Mon Jan 19 13:19:17 +0000 2015|;|0|;|das opções de facul no sisu n me identifiquei com quase nenhuma coloquei psicologia|
|Mon Jan 19 13:19:16 +0000 2015|;|0|;|essa noite eu sonhei que tinha que tirar o dente do siso e hoje abrem as inscrições pro sisu coincidencia achoq ue nao|
|Mon Jan 19 13:19:14 +0000 2015|;|0|;|acho que nn sei mexer no sisu|
|Mon Jan 19 13:19:12 +0000 2015|;|10|;|rt AT_USER inscrições para o sisu começam nesta segunda-feira (19) URL AT_USER enem|
|Mon Jan 19 13:19:10 +0000 2015|;|0|;|ansiosa para as notas de corte do sisu|
|Mon Jan 19 13:19:08 +0000 2015|;|0|;|to morta com as vagas no sisu|
|Mon Jan 19 13:19:07 +0000 2015|;|0|;|sisu entenda como a nota do enem é usada (URL URL URL|
|Mon Jan 19 13:19:07 +0000 2015|;|0|;|estou quase 1 hora no site do sisu e não decidi merda nenhuma ainda pqp|
|Mon Jan 19 13:19:06 +0000 2015|;|0|;|sigo bolado porque não tem jornalismo cadastrado no sisu ma che cazzo de programa universitário é esse que não tem jornalismo|
|Mon Jan 19 13:19:00 +0000 2015|;|13|;|rt AT_USER sisu está nos tts porque o mec pagou que fofo pra ninguém esquecer e talz né|
|Mon Jan 19 13:18:55 +0000 2015|;|0|;|pronto inscrição no sisu feita d|
|Mon Jan 19 13:18:49 +0000 2015|;|0|;|ensinando o maurício a fazer o sisu trabalhar a favor dele|
|Mon Jan 19 13:18:49 +0000 2015|;|0|;|so de pensar em acordar e me inscrever no sisu da vontade de durmir eternamente 😩|
|Mon Jan 19 13:18:39 +0000 2015|;|0|;|fiz minha inscrição no sisu 🙏|
|Mon Jan 19 13:18:35 +0000 2015|;|0|;|sério que vcs sobrecarregam até o site do sisu|
|Mon Jan 19 13:18:31 +0000 2015|;|0|;|hoje abre as inscrições para o sisu ou para o prouni |
|Mon Jan 19 13:18:29 +0000 2015|;|1|;|rt AT_USER aquela hora de se inscrever no sisu e q vc só tem nota pra ed física|
|Mon Jan 19 13:18:29 +0000 2015|;|0|;|notas lançadas no sisu e como diz AT_USER quem sabe na bola parada|
|Mon Jan 19 13:18:26 +0000 2015|;|1|;|rt AT_USER eu nem sei qual o segundo curso vou colocar no sisu|
|Mon Jan 19 13:18:26 +0000 2015|;|0|;|sobre o sisu to nervousor|
|Mon Jan 19 13:18:26 +0000 2015|;|1|;|fiz minha inscrição no sisu agora é fazer simpatias e jogar barquinhos pra iemanjá|
|Mon Jan 19 13:18:19 +0000 2015|;|0|;|depois de muito tempo já escolhi meus cursos do sisu boa quais eu não irei qjsjq|
|Mon Jan 19 13:17:58 +0000 2015|;|0|;|que sisu que nada to esperando é a programação do carnaval de recife|
|Mon Jan 19 13:17:57 +0000 2015|;|0|;|mas se eu passar em pedagogia eu estou de boa também mas eu quero é letras sisu facilita|
|Mon Jan 19 13:17:56 +0000 2015|;|0|;|AT_USER vai por ufu no sisu eu espero|
|Mon Jan 19 13:17:53 +0000 2015|;|1|;|sobre o sisu tentarei não ser esquartejada pela nota de corte|
|Mon Jan 19 13:17:50 +0000 2015|;|2|;|rt AT_USER quem é sisu|
|Mon Jan 19 13:17:50 +0000 2015|;|0|;|fiz a minha inscrição pro sisumas não to mt confiante não|
|Mon Jan 19 13:17:49 +0000 2015|;|0|;|inscriçoes pro sisu abertas e eu nem me arrisco|
|Mon Jan 19 13:17:46 +0000 2015|;|0|;|AT_USER 300 reais pra alunos do sisu e 400 pra prouni no meu caso já paga passagem e comida|
|Mon Jan 19 13:17:41 +0000 2015|;|4|;|rt AT_USER me inscrevi no sisu escolhi o curso ajudante de pedreiro na universidade federal de pelotas seja o q deus quiser - se …|
|Mon Jan 19 13:17:39 +0000 2015|;|0|;|hoje abrem as inscrições para o sisu vou ver que milagre faço com minha nota do enem|
|Mon Jan 19 13:17:38 +0000 2015|;|0|;|legal que não posso me inscrever no sisu valeu vida por eu ter faltado no enem ano passado|
|Mon Jan 19 13:17:31 +0000 2015|;|0|;|eu prometo que se eu passar no sisu vou por meu icon da anitta por 1 semana|
|Mon Jan 19 13:17:30 +0000 2015|;|1|;|eu nem sei qual o segundo curso vou colocar no sisu|
|Mon Jan 19 13:17:30 +0000 2015|;|0|;|veja essa e outras URL ufrn ifrn uern e ufersa oferecem vagas pelo sisu no rn URL|
|Mon Jan 19 13:17:28 +0000 2015|;|1|;|esse sisu é uma benção de deus sem vacilo neste ano olhar toda hora|
|Mon Jan 19 13:17:28 +0000 2015|;|0|;|tava fazendo minha inscrição no sisu 🙈|
|Mon Jan 19 13:17:25 +0000 2015|;|3|;|rt AT_USER começou o sisu segura na mão de deus e vai|
|Mon Jan 19 13:17:24 +0000 2015|;|0|;|sobre o sisu tá nervoso tô|
|Mon Jan 19 13:17:19 +0000 2015|;|2|;|começou o sisu URL|
|Mon Jan 19 13:17:18 +0000 2015|;|0|;|AT_USER sisu pra que isso eh bem melhor|
|Mon Jan 19 13:17:17 +0000 2015|;|0|;|já me inscrevi no sisu amém|
|Mon Jan 19 13:17:17 +0000 2015|;|0|;|se nada der certo eu viu pra indonésia traficar sisu|
|Mon Jan 19 13:17:15 +0000 2015|;|0|;|me ajude sisu|
|Mon Jan 19 13:17:10 +0000 2015|;|0|;|bom dia a todos que estao nervosos por causa do sisu|
|Mon Jan 19 13:17:10 +0000 2015|;|0|;|não achei belas artes no sisu d|
|Mon Jan 19 13:17:09 +0000 2015|;|0|;|seria tão bom se eu conseguisse uma bolsa no sisu 👌😁|
|Mon Jan 19 13:17:09 +0000 2015|;|0|;|sisu me seduzindo|
|Mon Jan 19 13:17:07 +0000 2015|;|0|;|n fiz minha inscrição no sisu ainda desilusão total|
|Mon Jan 19 13:17:06 +0000 2015|;|0|;|cadê as piadinhas sobre o sisu entendi vocês estão entre os 500 mil que tiraram nota 0 entendi|
|Mon Jan 19 13:17:03 +0000 2015|;|0|;|pra completar começa o sisu e eu nem sei que curso quero ainda|
|Mon Jan 19 13:16:57 +0000 2015|;|0|;|fiz a inscrição do sisu pra nada|
|Mon Jan 19 13:16:37 +0000 2015|;|1|;|rt AT_USER aquele momento que o curso q vc vai por no sisu tem 3 vagas|
|Mon Jan 19 13:16:37 +0000 2015|;|0|;|fez o enem não perca o prazo de inscrição decidir certo é mandar bem sisu URL|
|Mon Jan 19 13:16:35 +0000 2015|;|0|;|não me escrevi no sisu ainda|
|Mon Jan 19 13:16:34 +0000 2015|;|0|;|rindo da cara desse povo que ficou acordado até meia noite p se inscrever no sisu como se ordem de chegada valesse alguma coisa😴😴|
|Mon Jan 19 13:16:34 +0000 2015|;|0|;|gosto do sisu pq não tem suspense a gente se inscreve hoje e o resultado já sai no dia seguinte|
|Mon Jan 19 13:16:32 +0000 2015|;|0|;|vou ver essa porra de sisu e seja o que deus quiser mane|
|Mon Jan 19 13:16:31 +0000 2015|;|1|;|aprendi que terei de me esforçar muito nesse ano se quiser passar em alguma coisa pelo sisu|
|Mon Jan 19 13:16:28 +0000 2015|;|0|;|caralho de sisu dos infernos|
|Mon Jan 19 13:16:24 +0000 2015|;|0|;|foi bem no enem começa hoje o prazo de inscrição para o sistema de seleção unificada o sisu dá acesso a URL|
|Mon Jan 19 13:16:14 +0000 2015|;|2|;|rt AT_USER sisu entenda como a nota do enem é usada URL|
|Mon Jan 19 13:16:14 +0000 2015|;|0|;|bom dia diretamente do site do sisu |
|Mon Jan 19 13:16:13 +0000 2015|;|0|;|a note de corte de engenharia no sisu esta 58341  achei bem baixa  porem é melhor assim |
|Mon Jan 19 13:16:10 +0000 2015|;|1|;|rt AT_USER sisu oferece 824 vagas em universidades da região central do rs AT_USER|
|Mon Jan 19 13:16:07 +0000 2015|;|0|;|inscrito no sisu só esperar o samba começar agr|
|Mon Jan 19 13:16:07 +0000 2015|;|0|;|não posso me inscrever em nenhuma vaga na ufrgs pelo sisu porque não consegui tirar mais de 500 na redação chatiada|
|Mon Jan 19 13:16:04 +0000 2015|;|0|;|mec abre inscrições para o sisu 2015 URL|
|Mon Jan 19 13:16:02 +0000 2015|;|4|;|me inscrevi no sisu escolhi o curso ajudante de pedreiro na universidade federal de pelotas seja o q deus quiser - se sentindo confiante|
|Mon Jan 19 13:15:57 +0000 2015|;|1|;|sisu oferece 824 vagas em universidades da região central do rs AT_USER|
|Mon Jan 19 13:15:53 +0000 2015|;|0|;|já andei de bike fui na praia me inscrevi no sisu acho que tenho o direito de fazer vários nadas o resto do dia|
|Mon Jan 19 13:15:50 +0000 2015|;|0|;|tava conversando com minha mãe vou tentar o sisu|
|Mon Jan 19 13:15:49 +0000 2015|;|0|;|citações favoritas sisu do capiroto|
|Mon Jan 19 13:15:48 +0000 2015|;|0|;|acabei de me inscrever no sisu ) * psicologia e educação física v p|
|Mon Jan 19 13:15:48 +0000 2015|;|0|;|morto que o sisu só da 6 opções para cursos noturnos em sp qual a vantagem desse enem gente|
|Mon Jan 19 13:15:47 +0000 2015|;|0|;|nem posso fazer a inscrição no sisu 😒|
|Mon Jan 19 13:15:45 +0000 2015|;|0|;|começando a semana entrando em depressão profunda c o sisu|
|Mon Jan 19 13:15:44 +0000 2015|;|0|;|fiz a inscrição no sisu e tals já né|
|Mon Jan 19 13:15:43 +0000 2015|;|0|;|me inscrevi na ufrj com o sisu mas só fiz isso pra não ficar de fora da turma que ta se inscrevendo beijos|
|Mon Jan 19 13:15:41 +0000 2015|;|0|;|inscrito no sisu agora e só torce 🙏|
|Mon Jan 19 13:15:40 +0000 2015|;|0|;|hoje vai ser difícil azer a inscrição do sisu  aiai 😢|
|Mon Jan 19 13:15:38 +0000 2015|;|1|;|rt AT_USER to no sisu vem depressão por ai|
|Mon Jan 19 13:15:38 +0000 2015|;|0|;|sisu 2015 com as inscrições abertas até o dia 22 de janeiro encontra-se abertas as inscrições no portal do m URL|
